exercise_id,name,body_part,target_muscle,secondary_muscles,equipment,exercise_type,difficulty_level,instructions,source_dataset
ex_3c64a5b86b,Standing cable rear delt row,shoulders,shoulders,unknown,cable,strength,unknown,unknown,gym_exercises
ex_8a8f150f2f,Standing dumbbell shoulder press,shoulders,shoulders,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_4feeebc961,Standing face pull,shoulders,shoulders,unknown,cable,strength,unknown,unknown,gym_exercises
ex_1c699d0ed2,Standing palms-in shoulder press,shoulders,shoulders,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_fc7ed3516d,Two-Arm Kettlebell Military Press,shoulders,shoulders,unknown,kettlebell,strength,unknown,unknown,gym_exercises
ex_d34a78f95e,Calf-Machine Shoulder Shrug,traps,traps,unknown,machine,strength,unknown,unknown,gym_exercises
ex_14c980777b,Kettlebell sumo deadlift high pull,traps,traps,unknown,kettlebell,strength,unknown,unknown,gym_exercises
ex_7f0756c566,Leverage Shrug,traps,traps,unknown,machine,strength,unknown,unknown,gym_exercises
ex_83686f3cfe,Smith machine shrug,traps,traps,unknown,machine,strength,unknown,unknown,gym_exercises
ex_e0def0c481,Standing dumbbell shrug,traps,traps,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_23df0bea93,Standing dumbbell upright row,traps,traps,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_61d4711cdd,Band Skull Crusher,triceps,triceps,unknown,unknown,strength,unknown,unknown,gym_exercises
ex_b1a4f08741,Behind-the-head skullcrusher,triceps,triceps,unknown,barbell,strength,unknown,unknown,gym_exercises
ex_fbff487fa5,Bench Press - Powerlifting,triceps,triceps,unknown,barbell,strength,unknown,unknown,gym_exercises
ex_d45ac5e721,Cable V-bar push-down,triceps,triceps,unknown,cable,strength,unknown,unknown,gym_exercises
ex_f411edccaa,Chain Handle Extension,triceps,triceps,unknown,other,strength,unknown,unknown,gym_exercises
ex_bf7b620a39,Decline Close-Grip Bench To Skull Crusher,triceps,triceps,unknown,barbell,strength,unknown,unknown,gym_exercises
ex_114b398cfd,Decline Dumbbell Triceps Extension,triceps,triceps,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_28aef96310,Decline EZ-bar skullcrusher,triceps,triceps,unknown,e-z curl bar,strength,unknown,unknown,gym_exercises
ex_e60992ad34,Dip Machine,triceps,triceps,unknown,cable,strength,unknown,unknown,gym_exercises
ex_3d27135269,Double-arm triceps kick-back,triceps,triceps,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_48fd4b1825,Dumbbell floor press,triceps,triceps,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_14265cc331,Dumbbell skullcrusher,triceps,triceps,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_364d762bae,EZ-Bar Skullcrusher,triceps,triceps,unknown,e-z curl bar,strength,unknown,unknown,gym_exercises
ex_fc68d20cad,Feet-elevated bench dip,triceps,triceps,unknown,bodyweight,strength,unknown,unknown,gym_exercises
ex_5b74b96bf4,Incline EZ-bar skullcrusher,triceps,triceps,unknown,barbell,strength,unknown,unknown,gym_exercises
ex_0948575d02,Kneeling cable triceps extension,triceps,triceps,unknown,cable,strength,unknown,unknown,gym_exercises
ex_f369bc06e5,Low cable overhead triceps extension,triceps,triceps,unknown,cable,strength,unknown,unknown,gym_exercises
ex_6cf8c8047b,Lying cable triceps extension,triceps,triceps,unknown,cable,strength,unknown,unknown,gym_exercises
ex_4784d6ba9f,One Arm Pronated Dumbbell Triceps Extension,triceps,triceps,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_002bb2759b,One Arm Supinated Dumbbell Triceps Extension,triceps,triceps,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_97b00e75e2,Parallel Bar Dip,triceps,triceps,unknown,bodyweight,strength,unknown,unknown,gym_exercises
ex_486038e663,Push-Ups - Close Triceps Position,triceps,triceps,unknown,bodyweight,strength,unknown,unknown,gym_exercises
ex_801bebf418,Reverse Grip Triceps Pushdown,triceps,triceps,unknown,cable,strength,unknown,unknown,gym_exercises
ex_d11440f137,Reverse-grip bench press,triceps,triceps,unknown,barbell,strength,unknown,unknown,gym_exercises
ex_98825b0f22,Ring dip,triceps,triceps,unknown,bodyweight,strength,unknown,unknown,gym_exercises
ex_5750c2c3a2,Seated triceps press,triceps,triceps,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_ec202a0b63,Single-arm cable triceps extension,triceps,triceps,unknown,cable,strength,unknown,unknown,gym_exercises
ex_076a7ef678,Single-arm dumbbell triceps extension,triceps,triceps,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_0ed14b8034,Standing Dumbbell Triceps Extension,triceps,triceps,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_cbe5bf9b28,Standing One-Arm Dumbbell Triceps Extension,triceps,triceps,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_c19876a696,Standing barbell overhead triceps extension,triceps,triceps,unknown,barbell,strength,unknown,unknown,gym_exercises
ex_7d590e3fa0,Tricep Dumbbell Kickback,triceps,triceps,unknown,dumbbell,strength,unknown,unknown,gym_exercises
ex_40f55bb706,Triceps Pushdown,triceps,triceps,unknown,cable,strength,unknown,unknown,gym_exercises
ex_7128d56140,Triceps Pushdown - Rope Attachment,triceps,triceps,unknown,cable,cardio,unknown,unknown,gym_exercises
ex_0f6c78d30f,Weighted bench dip,triceps,triceps,unknown,bodyweight,strength,unknown,unknown,gym_exercises
ex_8686e8c9d4,band alternating biceps curl,upper arms,biceps,forearms,band,strength,unknown,"Stand with your feet shoulder-width apart and hold the band with an underhand grip, palms facing up. Keep your elbows close to your sides and slowly curl one arm up towards your shoulder, squeezing your biceps at the top. Lower the arm back down to the starting position and repeat with the other arm. Continue alternating arms for the desired number of repetitions.",fitness_exercises
ex_68d20825ab,band concentration curl,upper arms,biceps,forearms,band,strength,unknown,"Sit on a bench or chair with your legs spread apart and your feet flat on the ground. Hold one end of the band in your hand and step on the other end with your foot on the same side. Lean forward slightly and rest your elbow on the inside of your thigh, just above the knee. With your palm facing up, slowly curl your hand towards your shoulder, keeping your upper arm stationary. Pause for a moment at the top, then slowly lower your hand back down to the starting position. Repeat for the desired number of repetitions, then switch sides.",fitness_exercises
ex_0f3610f709,band one arm overhead biceps curl,upper arms,biceps,"forearms, shoulders",band,strength,unknown,"Stand with your feet shoulder-width apart and place one end of the band under your foot. Hold the other end of the band with your arm fully extended overhead, palm facing forward. Keeping your upper arm stationary, curl your forearm towards your shoulder, squeezing your biceps. Pause for a moment at the top, then slowly lower your forearm back to the starting position. Repeat for the desired number of repetitions, then switch arms.",fitness_exercises
ex_ea426aa398,barbell alternate biceps curl,upper arms,biceps,forearms,barbell,strength,unknown,"Stand up straight with your feet shoulder-width apart and hold a barbell in each hand, palms facing forward. Keep your upper arms stationary and exhale as you curl the weights while contracting your biceps. Continue to raise the barbells until your biceps are fully contracted and the barbells are at shoulder level. Hold the contracted position for a brief pause as you squeeze your biceps. Inhale as you slowly begin to lower the barbells back to the starting position. Repeat for the desired number of repetitions, alternating arms.",fitness_exercises
ex_8e99eaec68,barbell biceps curl (with arm blaster),upper arms,biceps,forearms,barbell,strength,unknown,"Stand up straight with your feet shoulder-width apart and hold a barbell with an underhand grip, palms facing up. Place your upper arms against the arm blaster, keeping your elbows close to your torso. Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. Continue to raise the barbell until your biceps are fully contracted and the bar is at shoulder level. Hold the contracted position for a brief pause as you squeeze your biceps. Inhale and slowly begin to lower the barbell back to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_b1cd1d434e,barbell curl,upper arms,biceps,forearms,barbell,strength,unknown,"Stand up straight with your feet shoulder-width apart and hold a barbell with an underhand grip, palms facing forward. Keep your elbows close to your torso and exhale as you curl the weights while contracting your biceps. Continue to raise the bar until your biceps are fully contracted and the bar is at shoulder level. Hold the contracted position for a brief pause as you squeeze your biceps. Inhale as you slowly begin to lower the bar back to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
ex_19dd77d2af,barbell drag curl,upper arms,biceps,forearms,barbell,strength,unknown,"Stand with your feet shoulder-width apart and hold a barbell with an underhand grip, palms facing up. Let the barbell hang at arm's length in front of your thighs. Keeping your upper arms stationary, curl the barbell up towards your chest by contracting your biceps. Pause for a moment at the top, then slowly lower the barbell back down to the starting position. Repeat for the desired number of repetitions.",fitness_exercises
